gaze_dispersion,mouse_mean_vel,mouse_idle_ratio,scroll_mean_rate,scroll_direction_changes,tab_switch_count,click_count,inter_click_interval_mean,gaze_entropy,active_input_ratio,time_since_last_tab,session_length,focus_score
8.744011360944608,17.56110001421891,0.4867225060416018,61.26245281511881,2,0,7,2.8361014645742704,1.4652565945019356,0.9689524510591314,13.580259629340956,753.1006171541094,0.7821250883084776
5.561983735470065,6.131901440538218,0.16911286486403995,73.27485700779998,3,0,0,2.14009300433743,1.3708415111329935,0.9493185214845659,0.5877949001346938,1539.528952273149,0.9536171206472339
12.677351256775161,6.132955782068363,0.4439452562684247,161.6869901584489,2,3,4,0.4887468327406113,2.7563822666989166,0.6042018979582857,12.396861991616124,1192.9755876483655,0.6039534339700737
16.62083176244221,14.479427782529262,0.2649183008240262,156.14768765335722,4,4,5,1.1825620351458204,0.7926675410690147,0.31439334564226873,11.422659475762083,2248.491944139564,0.5648586646971206
2.606679061572956,8.734899713326168,0.5919837471007052,52.39585236943305,4,0,2,1.2377980117872944,2.5319989181437563,0.957798861907087,14.790015957343064,2726.9587758166535,0.771209428521298
0.925848130055722,12.710096841628017,0.07051574806626293,55.46513636885538,0,1,1,2.2837926394412342,2.202598567742273,0.39000517703397597,6.003343393080373,1751.1107137160059,0.779704479067018
4.990874342019407,0.3069740556179186,0.5514694291671957,77.14088824940748,3,0,3,1.750791996323698,2.9232563390477475,0.6184782753361191,9.440979572028938,2522.9503590055447,0.981160832555899
34.603292387307185,30.896526741462893,0.18571656977179665,309.4901466608836,3,2,8,1.8877892696652356,1.1773941062878248,0.3065481001789998,1.1430056939874471,3389.4826680592573,0.18763372822044214
18.533613717158786,24.681650986520008,0.008203178896198371,207.55399810763643,3,3,10,2.476122825564217,2.9992941832153264,0.9973094696591243,8.331475584039412,2782.215449739007,0.04684824158022161
12.749672642603782,17.491399729389997,0.31218462054227597,123.60886895135697,2,1,4,1.6564578031135813,2.63045375079635,0.6415254710195885,8.414069573030794,3163.3537534105412,0.6014719586778399
29.11551067246999,23.872255697510887,0.2952697758477229,268.43157787661744,3,3,12,0.3854607379852244,0.6146531660115824,0.696644547537673,5.211201123381214,800.3230004179402,0.324305668806523
28.8807528929062,7.624845956529503,0.3206541022395138,162.37766498365656,3,4,8,0.777734411536219,1.4106746526201888,0.6027338166838856,10.35592242944048,199.16497503749022,0.192050358222593
23.368740796956914,12.201097968029657,0.29071379111461276,126.41939732202665,1,2,4,2.32787514502524,1.8281643849338352,0.7764128491131719,0.9351204376686217,582.9963853480425,0.5111416308374146
6.733698126684286,9.413110494254063,0.10937032708557483,42.45347349262365,0,0,0,2.553987960458207,0.7230108217801405,0.6282684512124188,3.4982461732470185,1273.9610995450412,0.9343513015234548
11.727267292898746,28.05859290864638,0.21921409180443457,134.61714659081213,3,6,7,2.5822890499412097,0.7197190613503597,0.8446919093929148,0.8348023403546301,3041.7916849555627,0.07886647919938487
6.594968408956629,8.435612180856374,0.12304653608967546,59.86814165544966,1,0,4,1.1063018619318823,1.563591096541042,0.6060883029475641,3.6361459862262038,466.5223595767805,0.9596456396756562
28.611289589179986,23.831554752664243,0.4561367159338119,116.923996886552,2,3,6,1.5248653629452982,2.015254702639597,0.8354315599731701,1.600488751701541,3071.5752084582496,0.23852595277837524
30.47169309979561,19.132855487876572,0.2632468052330034,228.96517184361102,0,5,13,0.8501955464110884,2.748936433186421,0.5071129770985692,8.153292916709828,3268.911272814496,0.18892337167012155
28.9783342226462,11.128482525320951,0.06637904217312433,257.1877021603465,3,6,7,1.4796006139886992,2.009894680181281,0.6018306779700242,8.097909556692551,1781.7054862644516,0.2874400566352045
35.64350850615266,31.995903237498823,0.474050782274452,240.68442879783254,4,6,6,2.180268176077516,0.8813476072856534,0.6610306881334506,9.100725695742838,1561.4225764104465,0.32156268279126127
12.990684413255305,14.062371078448514,0.23890121615456597,193.7106539950176,0,7,3,2.6178507937162796,2.8074005794962122,0.5725600978550506,7.212554671336103,3311.329726285126,0.11672471009190045
28.773504841582728,10.821414180963153,0.18596215576116654,251.94130725559646,2,1,9,0.78773566066764,2.745135723601784,0.36411171238560575,2.8603158099549986,189.38582418225587,0.10485856911826696
19.414271773477182,15.722925303937014,0.4295833373084385,205.32151138459483,4,5,8,1.342356587021565,1.8793064881483494,0.40311085123464346,2.941696495401792,1849.4978920353597,0.054653409078166626
31.500484770904514,8.715849384352932,0.2178355273170543,115.33669126451052,3,9,10,2.525832618382699,1.362980362203189,0.8190676185610724,5.441368419989182,3108.1807907105144,0.28878756599793093
3.1989342296257126,8.499245446288665,0.4450121665371993,45.360302875624996,1,1,1,1.9737390155132122,1.1447192135830058,0.3114848592582593,12.523953551989488,3544.7837196905743,0.8781144139704804
20.68192255752511,15.330171647586123,0.540011185108863,209.79226275488406,2,1,5,1.8727566860768632,2.0012921510841335,0.7320293396370043,2.6305691793517436,3297.0182885743575,0.047909970524082544
17.173017779079743,22.301683722900624,0.3398427841781383,81.51392952577763,1,1,7,1.310618244545752,2.8852173413490827,0.30800102193696555,7.256324128986192,1015.4857272683699,0.10399260046811125
27.268464564887303,18.316303903011114,0.003152291135030949,147.70436655714508,3,5,5,1.210726911432075,0.7289551833165854,0.9338508603697944,2.052279463784421,3423.8402325256407,0.33869478587248025
10.75554653431614,21.066206005599522,0.17840940442353045,133.23278206449493,1,8,8,1.380935447245435,2.4883545948977437,0.7960516384961764,0.8232392196971239,1671.2086450279926,0.24409709353639394
35.78284625063229,27.784436689175745,0.23037833395183543,266.69298098803574,2,6,9,0.3960831760929189,0.5237135840712452,0.24214706878178288,1.328151159204272,193.09257715016346,0.06491551835185286
27.542520525033094,10.367546052892626,0.42933198914054516,228.39267368856358,4,2,4,0.3178609309818133,0.5446848368335345,0.9901779117888252,6.416597006037935,1420.5163309452732,0.29848763759216546
32.87457918781267,18.716066934646946,0.5814615780844867,208.3226104106528,0,5,7,1.651129026693898,1.9931851810758525,0.6200252006882145,3.9035005192729093,1883.9776520741295,0.020244936797188726
28.939610112065193,33.414048121906845,0.558953692991394,166.70307586023017,2,4,5,0.4435629277519484,1.5211330326767467,0.4981508136098512,3.896306756404893,2620.9072024575908,0.11516797787945485
20.85910960771063,21.34272770983339,0.07732192048406712,229.1964092662982,2,7,13,0.8401504522697858,2.77175327317342,0.2008960891840876,8.342726025596354,2738.490745398669,0.2890358626976669
4.281415818425881,9.957604081278438,0.07706923085591481,31.611810220440546,2,0,1,2.3308781270056786,1.8531664466902757,0.9703936030871958,5.128082490580291,2299.481501694176,0.9546698551249604
12.767831927247359,15.77635997159323,0.45495791755741355,65.70123297057881,4,2,5,0.26194594428119233,1.309025547873853,0.5909145523237327,11.556111267116899,2478.8656331870284,0.43902587203918964
32.72011968850584,11.311916597502536,0.2456004037890258,90.0597021689959,3,4,10,2.2283834833195275,2.364592530077411,0.36028731483897014,13.021842202357965,2590.8311023159567,0.34439217678593986
45.1243696629938,10.061517767149061,0.3589963590734562,192.06722520657067,3,2,7,0.8931118756894505,1.8960316814579947,0.3804321139549884,2.412382036172851,2366.378912480017,0.0004311423082490606
2.626716965269905,3.639720508176782,0.433132576756161,89.47991262680569,2,1,2,2.1459492811543193,2.6503059929730113,0.8238807911146799,0.5942823802253572,1760.9945932927144,0.9936749629676724
4.992794921818863,4.524905932422372,0.31062698603082683,67.87333167995925,0,0,0,2.67109376029488,0.7062713361010532,0.8596112375174672,5.36702026392407,1200.2152458564472,0.8316153270609979
23.908125452126836,17.52846440507351,0.5611210891796757,90.63700056416239,1,1,6,1.9508530485990536,2.4585568148540364,0.6898063887049264,7.265976713610609,2399.3032187793474,0.48965076590119416
35.81182743578806,22.784807961339823,0.01251668357492286,284.2824150709582,2,2,9,0.8396732757276364,2.9908347901418546,0.9798345297174265,9.754885295204053,766.3802762891738,0.056585390451380925
21.317636446449225,18.45574077545993,0.07894061107635587,116.57079630612053,3,7,13,2.745291057863795,0.9492077721756049,0.39003465993910214,14.570926410624594,700.6584125915938,0.2565895578453483
6.747543949811192,14.798308593114049,0.5818926270471269,85.33295855682849,2,3,5,2.6743870750501073,1.6050609344571438,0.4647114903913376,6.731663607471045,2429.6420211661393,0.439262098215505
5.638446684391093,14.56925086342756,0.32010715517981736,41.10120050440266,0,1,2,2.563677257113752,2.514175382375133,0.6682834915174017,13.02406920769888,788.6778835301596,0.8391830132600004
4.856797481171872,7.8883332904704755,0.5919780737753081,58.036260408453764,2,0,3,0.21383194661634694,2.8795294635580975,0.7112959502524003,13.018774417800332,1669.7790889438613,0.7870858002405222
16.720361083742937,32.530248228684364,0.5028691737888661,193.0205185922413,1,1,9,1.2480309479914193,0.5437899771551555,0.3953178323378994,12.463157870125581,3120.7152792808297,0.24241908327915757
15.991446886859327,13.961576710202102,0.39030698867502944,130.27283295663824,3,6,5,2.0692614795780373,2.5196148548531463,0.8098281078212926,11.967204732879518,1601.9649344377829,0.43273288952972494
9.441873361306367,15.481999835157204,0.14252647852459646,89.13977000612748,0,0,4,1.444374467703364,0.5366676426156596,0.6696493661609209,2.5266657771407948,2334.718930073051,0.5346080867867592
30.709834886438994,15.13210817186319,0.4934360512902348,122.68824479782826,2,4,5,0.22117604993879794,2.1186867853865072,0.9184244391599896,3.652234448644489,3341.7022885789256,0.5563702397456003
2.637212033402397,7.433309936646574,0.18437397895577193,68.29609914660719,3,0,1,1.7096515746907124,1.278269247890009,0.6882670266487347,10.742260113347903,1025.0889625967095,0.8212182254904807
23.925855173139915,19.04465673141974,0.24661708188402282,120.35031332341653,4,4,11,2.736495093405729,2.4248617506291974,0.6453096463493738,3.8346749671390845,1129.2941764951745,0.21384334609784708
28.523797903683192,22.61333509024888,0.15413030858742888,244.6131830185067,4,4,7,1.8645337385212843,1.7419171471479236,0.9902284161719099,2.046596288350997,2520.8117213284822,0.22328627766058953
38.421606512611525,16.67847054975203,0.1359938413361928,228.44915395926375,0,3,4,1.928036193507811,1.6060248412016738,0.8654904906011376,10.044039242009429,307.5578842113968,0.11318004674043226
38.0271729850283,23.787747699561006,0.3809760273546199,122.16920146015983,0,3,7,0.6773382268869691,1.5236946325130099,0.5381512907169517,12.327096658516302,64.37784634830943,0.3365830075841846
4.959962201311143,9.150835912363796,0.472741192975359,48.70052663492164,0,0,1,1.9037619554474154,1.7670960795512065,0.32744321649518426,0.9466354961872525,476.47756079639754,0.81426181660802
6.5786312237092,4.529750988991832,0.16782212308288752,36.93229011106694,1,0,1,1.8816641334097284,1.7891985692412444,0.9355135785715338,7.454452243587454,3572.239372474527,0.9563215270582242
15.409146792737825,14.604441387235429,0.5536543143080366,114.75120729913775,0,5,6,1.8975082257027367,2.4120245022574887,0.33987090180833,7.538491146951636,1471.2671183139885,0.6586043446817867
3.4885096810143104,6.171463393522151,0.3297177215370102,57.19543045521831,3,0,0,1.0730851726387267,1.7653546571006102,0.5516093509063281,1.5849702639261587,2328.52515400333,0.9907787778972934
8.061501664687395,11.65628555509195,0.5902073551580481,49.66999867555585,2,0,1,0.6778613239399955,0.6865745358427042,0.8261568325953195,3.980811137822919,689.2930129934186,0.9237588072146383
24.498744350380445,29.12703282658845,0.5782933652894106,267.41400329631995,1,2,10,0.5746504615825684,1.5464515540598383,0.8322701886881185,8.732223446699583,2470.650888423386,0.13547756611747078
1.934529262208481,11.098864199685838,0.08954266677010567,58.16479646038342,3,1,2,2.6210490979931693,1.1086949210121682,0.7213685183287748,12.160288919793993,2233.8478415939658,0.8165048195013451
12.82421701072624,16.978382993284395,0.5581913309026941,116.50028370503188,3,0,4,2.3872771866033737,2.5628304898217595,0.5963616827687854,5.795233647724732,1653.440490765949,0.4838103141804149
4.75242082437816,10.928445074254128,0.44772435448910314,59.548267993498506,0,1,0,0.40183614079628543,0.6781418194131466,0.20968678018790998,14.347520974492202,2670.7795924848847,0.7595054620593638
5.51843603668652,5.057247671119107,0.059037389828038384,40.081228924690905,1,0,1,0.2586458908865559,0.7054291686910683,0.9742880278760244,4.431671662161304,2783.049943346993,0.7935273338335211
14.979287901076034,16.9852250785363,0.5658455026468245,272.78093450405584,3,5,9,0.5402038536425706,0.9936762246498433,0.9095399201674157,9.68716218982809,1072.110033906627,0.21452885387308393
23.996357875094997,14.331513144854354,0.07903726407273715,128.477398514649,3,5,4,2.489798923599446,1.0337784157766798,0.6046821543614632,12.610545420168,2654.117468472527,0.44944444471883116
26.926025435908546,35.61009868508237,0.21323074121144364,187.47659805040448,4,6,9,1.7083478685605094,1.8103979268154056,0.8784382329046176,12.59945970423274,3007.688861488533,0.06580865711539564
4.960753028379051,10.480983167351953,0.38601910794707056,71.96704009574125,1,0,4,2.6813481853022085,1.9826108354669603,0.5132205585422636,6.189327612729356,2522.488238598696,0.8463439707618404
1.9486873708598105,11.787752310281547,0.33689075277571423,62.71674765316591,3,0,2,0.34785108931187864,1.7164941556093827,0.6794951725303471,9.032184660787216,141.1821518888688,0.8949959468570328
3.328475729958182,5.022971480375448,0.22407755768650406,65.78826574626488,0,0,3,1.4152542252868505,0.7215010741990431,0.376489562168969,8.973379410956083,2664.247424406732,0.8800741442296636
15.949239181062321,17.30703226477229,0.015718025119238876,154.42227990574818,0,3,4,1.8402684087213252,1.9661977304717675,0.7581365020160602,13.944253843135263,2830.3400670737365,0.5003533866225797
4.391552237656372,6.765737082021889,0.42361140459841473,67.93123268699492,1,0,2,0.425684238519949,2.3198482674344127,0.5971689218842398,6.552760539227693,2642.4591294294846,0.9843383235539661
16.773892410850998,10.608550566603107,0.15702341024154357,130.60448717846,2,1,1,0.9717145483010472,2.4678165065040103,0.9798677222248895,5.5681064083499745,1578.2595511680765,0.4846561224079601
15.607525057008578,12.128706455793111,0.43946923910285385,105.46917167182933,2,1,5,2.897504415797941,1.900420458654605,0.9494579696264736,0.7838681892903565,1542.5283495225312,0.4710352927934156
6.588529359243655,4.237131730492251,0.13519015797074105,40.00264034019517,1,0,3,0.4487526862451803,2.2093852639426066,0.6360844226085598,14.70775233001659,865.0296153492814,0.7878117071837336
44.31832798926905,28.63125490707374,0.586837090784117,210.4909064355021,2,5,8,2.4015789582752927,1.003409455339936,0.40689666791043105,2.4705953014844386,1228.9613296451014,0.12459068082819845
7.769359837199189,15.379975005425218,0.4653671105551965,146.49329331441476,2,4,4,0.747705964524642,0.9668082394326036,0.2752288835474131,5.350064612126471,2741.4858721545374,0.5141260022522687
4.8443256059743955,11.148962533581035,0.36808388318350577,39.291849821288864,4,0,3,2.737201113344146,1.1922612184445223,0.9868171781721777,2.110672920731376,775.1354661448145,0.7915085783540489
5.595964472754903,10.282714229470724,0.4821621212649211,90.93787378864718,0,0,0,1.369730741970279,2.9602757975912444,0.7343359990429017,9.520069098809122,647.4803293470789,0.9706040921018346
9.662335428728635,10.243954870479861,0.11244716645854932,112.3424417369324,4,0,4,1.0301713875932828,2.795519999056938,0.2885987562551665,11.393736151719477,3557.75210595082,0.6194489471021087
8.360317431157739,19.332714388225025,0.3682664512894194,106.28884992412809,0,3,4,2.5560531486373277,1.6782179184954114,0.9832839504121236,9.512132074436053,506.9771851383397,0.457378125374376
22.584923958475585,27.168044865968128,0.3918976743187698,143.93096809626076,3,1,9,2.6393725503365455,2.4151619413382566,0.830757874602639,9.97477355213993,981.4154757836507,0.10638124043425333
18.362868506013655,22.599527739580864,0.4439424724601582,68.85364337603029,1,0,5,2.905481549979035,0.8186348985571724,0.766150661064495,14.591644843381287,2984.1782428996644,0.4126074025514216
6.784070339735592,26.01927919843414,0.044544523793031865,302.842611036551,0,5,4,1.039773512219557,2.3579829968290085,0.23851426878268278,13.543424927879808,3077.0141153447826,0.28858718283046125
32.219753780014265,21.286705003829848,0.05631437089401372,236.71523377807483,4,1,7,0.2914078971278721,2.6713787658007218,0.2517495148121053,14.337367255811284,149.00253230154544,0.04022654897084839
19.805349504636848,13.277464040530297,0.5903041877132627,194.50311423149083,0,2,10,0.20817889133981363,0.5994149124714239,0.6832573416569754,13.610702470692704,905.5525778228239,0.16551399648381668
13.68037911426848,4.441122893949547,0.17073738105773853,175.75164812505145,0,6,5,0.5187475017344839,1.3630578570042302,0.605929550974247,13.113337870277636,1807.15489440402,0.28583876140775133
31.203563766104743,15.749559398537222,0.03571482020866301,124.31428036935864,3,6,4,2.1224517577792987,0.7862190951647627,0.5070711064359836,6.84354763433313,1366.4476970336448,0.09016252711680264
8.042796995663844,6.527187650385904,0.3816576278457253,56.627160272878825,0,0,4,1.9152057113654937,2.684246483665863,0.7791784443728751,1.8083762460553539,3254.6847077918796,0.7525327960069359
3.6999948383530805,4.568821378038015,0.34631993204073047,61.62839558664785,1,0,1,2.748376982989976,2.5200565747663823,0.3728410920093498,6.999116770458238,2951.200137057248,0.8715001234494008
7.095884123504285,6.993812831678621,0.2700740167091593,61.215943060404854,3,0,2,2.7665786603553806,1.5774630512832406,0.4550934546569111,8.732981198911707,1373.9503789692017,0.8460599050343454
18.560074712557693,26.195277226049946,0.2457773369371392,256.3352568413792,0,3,6,0.483527760922445,2.6178487242344626,0.6248682759081943,12.62585042617014,2113.9841764990038,0.02509916109667785
25.223611641955678,22.509122470806496,0.5969147838355929,111.63513234447119,0,1,7,2.9552368569893,1.2210135945468643,0.9689083883260745,5.842228423536305,1424.712142768705,0.15544469960801305
2.098053475117824,4.418224980802834,0.11677430202292316,62.1441464214556,0,0,4,1.6208498251352779,2.1934683037967924,0.3880297718430601,12.460327657801153,1988.6899077099613,0.8148337243292736
5.648799943575822,6.926266728856513,0.27686730713238755,70.65498744357939,4,0,1,0.6143556126243372,2.6313944547538837,0.7687077733458554,13.604142132522508,528.5982217838025,0.9481303479907298
31.840869057237505,9.868626099261894,0.5694672858536642,257.1080014126431,1,1,5,2.9467646588555185,1.7085185899328665,0.8908380180116362,8.830972831969797,1388.6678740353905,0.33936270439683336
6.279574663591075,5.824193066116786,0.5736282861671599,27.964886790319568,0,0,5,0.36652039282838617,0.5079196214517543,0.712158649247699,4.47652368542815,910.9536559961726,0.8933822378638934
11.275497067319987,10.656376876701014,0.31714686583331825,71.83701037720017,2,1,5,2.993898395909539,2.1920532471434893,0.8627754395592937,4.4192909451928974,110.67608294139232,0.9332627974649983
29.120341386209503,24.293949468547346,0.5730691243750208,158.9879335275649,2,7,6,2.633043906381606,2.204371610225403,0.29034531414880904,12.631116560978688,917.4985110989669,0.025310766340278512
24.807777135355167,22.684396078800756,0.02020150692832363,162.22483327001225,2,4,5,1.2018794355179367,2.1195436149763207,0.2983365427723101,13.32988620398098,1840.9171857606207,0.0767458866733565
39.40408945208683,27.433678117636624,0.032599220893742294,242.16863110785292,3,2,8,1.3268505848142729,0.7568706311310585,0.3512316197820254,11.745249559750993,2591.2370647314206,0.22034519391210777
29.475592607960298,21.13827037235315,0.33877743059835785,245.08054572842036,3,3,12,1.9715932604960824,2.259642729085828,0.2034906157202473,2.5042963312079807,2584.183019245488,0.014802112227938417
25.7092607276915,21.183894244433574,0.24990265914232737,193.02768621595,4,3,7,1.3642330019248603,2.299134541526326,0.49692929182859347,13.046447650225662,2645.9571177941175,0.26864866998127135
21.39848588118871,23.888823619445198,0.400119996330553,237.79274798799696,0,1,8,0.5122341944995739,1.7896547567808203,0.4140741413823772,12.532203386132915,112.01459583853661,0.015052433153428817
4.542800169319963,5.016951876174463,0.578099544532553,71.68469568066001,3,0,1,1.313413222857701,2.4057725800548466,0.5639351116060697,4.00878944690393,838.1109348340927,0.866023789863376
0.18022366578638405,8.694944046451948,0.19925961923588187,76.46763541332409,0,0,2,2.36479724697228,1.7949013192814474,0.4784764745346305,5.576089423594954,64.79183503275726,0.8588769063680477
5.329521682473033,8.152663105568054,0.13694121809621945,62.60012496555612,1,1,3,1.8892170560018402,1.6835022037372813,0.24777319117671148,10.074634223190447,2121.0190095795383,0.7664237147385915
16.219765989542502,15.751210191564354,0.09832861426828932,72.188489539469,2,4,7,0.927733941879932,1.3629805212355262,0.9339886745055923,4.357567585071306,1723.7584692790956,0.671926289174331
13.40076238372578,15.607031968994962,0.40777219964106465,94.94571295109931,4,1,3,1.9385440526095825,2.8216507175372074,0.8086834756115966,8.202894614626892,698.2900913966346,0.5501810713464123
41.71630977355819,26.523171106371827,0.00781774065425025,209.09195186025303,3,6,10,2.5222965554838352,2.3303065171073896,0.48403284516156664,10.47466735841359,1459.0289791372945,0.0748849635408829
14.538828976833598,16.607303416136006,0.10673287442941405,164.57604826553052,2,3,9,0.9106990188387456,1.1145185982653825,0.5222115187698015,13.419641963664517,61.56744628771591,0.6424237847067489
13.8971376625958,14.971199816838654,0.16532876353169004,138.45090581316958,0,3,1,2.405137440404582,1.1275034581557506,0.6512592230668142,5.3786769228730975,2384.4740009258812,0.5333096047724544
5.028546135672868,5.138181741810065,0.3100190311357606,63.20855802302223,1,0,3,2.5510470359846127,0.8595358757870343,0.54408230122384,13.556363576627133,3054.3074086282854,0.8950222086673636
23.4846906321476,23.97197340237983,0.02858475446190396,226.94889878505492,3,4,7,2.142130560926627,2.4278070396297164,0.7237205494927637,2.2739261220014906,3160.626115650382,0.28936136880918645
20.41702328369801,10.000338253100503,0.4376068764527978,234.51184001901362,3,1,5,1.068236707359714,2.329311841410532,0.7125084742420693,6.2391585687278255,2747.10404497465,0.0005158377302089956
4.533052933943182,14.876361749673844,0.31055778078931323,153.8237304115635,0,3,7,2.866220999953265,0.6060557455172293,0.4122609100443736,9.02330818949736,1109.8220892089946,0.09415687637940866
21.928229824381187,21.501201237510166,0.47172339135663477,211.5035379595701,3,7,14,1.2761941078675776,0.5629835348980734,0.8711978621744085,0.1712697518111045,2551.0972198868403,0.057062367926056845
17.48871544545697,8.928505013276762,0.5191774553453474,109.28912397580172,3,4,6,2.0960267548814864,2.0625729652130143,0.45323973221429603,12.24616177447546,1835.3647336382576,0.4395145085737281
5.852239052809323,7.450425962848634,0.1148566082997255,50.05822797762397,3,2,1,1.9396188573389082,1.335124914171923,0.7861592404722244,6.0679107836080455,301.9703290972535,0.8476705277464848
12.518476345223581,12.856794147790808,0.06082373853189549,68.7792612722116,4,2,6,1.1107109365887453,2.853181120604629,0.931784891965203,0.17220989624066763,1653.4125037208312,0.6252819395089955
15.565480689101188,11.24269304853624,0.378420282695271,79.59712773708708,1,2,3,2.1313807778947393,0.8598547839305771,0.6762877290068833,2.5816590423416654,3336.348615795658,0.622048410628439
5.748961292816891,13.297127799351209,0.3849791452964127,50.581751783373164,2,0,0,1.2451274804957249,1.9091499275719055,0.5605491799511305,10.080840581283802,2125.7916643298577,0.8883447540316769
42.24266198552494,14.134627247163879,0.12880071838352206,229.8865854056812,0,2,9,1.594513100559233,2.3570624372657907,0.46163571532145425,13.35085538197879,358.4266537241803,0.2587928804409591
21.499870233628762,16.043556258728387,0.01770243308712356,128.91382056358214,0,3,6,0.8003381523808608,1.1770158200924314,0.39804781622390917,0.9378944361426861,1684.649428752744,0.673456387997595
37.919814551289186,25.9825625329672,0.39987782851610143,270.8510206490813,2,7,8,1.4721671845894342,2.075618048640395,0.398706886994566,10.581912454252294,1573.708721309814,0.3133711312036092
30.450716025484873,23.229944134381558,0.5562663773150563,209.21239569720512,0,2,4,2.340434038611412,1.5241776334399817,0.7241389716194704,3.9035489697784405,624.6026093964083,0.17188350528410778
6.580743792103423,9.020153883706671,0.30900339582583386,49.5846304389993,0,0,1,1.1992807304791084,1.38447289684109,0.8628444783248652,11.839392724795283,1149.5972441498395,0.8124892365994053
16.649897304784286,14.4981829599884,0.5027450249110821,129.8363857247807,2,4,4,1.3606449814870183,0.5331275837597764,0.4367543110869253,6.8878385059884275,1515.271375436757,0.6030822348990512
23.22236269661679,5.543154072690257,0.14623768951460506,278.61210832598266,2,7,6,1.139886732509367,2.3734761320028976,0.6575297630804806,14.793700079271023,1528.1648274648473,0.05842587478612551
12.097915763909851,16.524592186617287,0.417976362730434,143.73209106828327,4,2,3,0.5281709359046536,1.3430164389143802,0.31427357185146554,10.381104705365534,790.1324829799802,0.6835342566268026
4.735825988961713,8.530264379906148,0.33640697696336996,55.50485027989819,4,0,1,0.8213212901962439,2.2866031872718104,0.9052507639526055,10.969747795549443,2528.3549834506534,0.8685637552442385
14.748976914791276,19.256456733338855,0.24584354186576343,117.0185900962073,0,1,5,2.4499054464952894,2.7544350713655716,0.3627781939980767,1.0046041803790728,3165.8206040902487,0.4040103049778187
5.992329811195873,8.132803920047342,0.3354355709679613,50.89949557852055,4,0,2,1.4498832927369452,0.6750087803326644,0.7833877943309144,9.126134038200266,2561.485292675291,0.9992955884757376
